Id,ORIG_FID,Longitude,Latitude
0,0,102.646261601891467,12.584944382277456
0,0,102.645699814295028,12.586011779520049
0,0,102.645306562348026,12.588146572206597
0,0,102.645306562348026,12.589438683948174
0,0,102.645475098896782,12.590843153388846
0,0,102.645475098896782,12.592359980528727
0,0,102.645475098896782,12.593427377771320
0,0,102.645531277746329,12.594719489512897
0,0,102.646036886493164,12.595112740560580
0,0,102.647104283735757,12.595505991608263
0,0,102.648003143530332,12.596404852302157
0,0,102.648284037778183,12.598314930489721
0,0,102.648284037778183,12.600730618323439
0,0,102.647160462585362,12.605281098843705
0,0,102.646991926036605,12.606854104833133
0,0,102.646767210638302,12.607977680025954
0,0,102.646373959590619,12.609719221664818
0,0,102.645868350843784,12.611460764202945
0,0,102.644800953601191,12.611854015250628
0,0,102.643171769661478,12.612191088348084
0,0,102.641317869424199,12.611966372949780
0,0,102.640362830780077,12.610955155456111
0,0,102.640194294231378,12.610955155456111
0,0,102.638059500645511,12.611067512255943
0,0,102.634632595318067,12.610505724659504
0,0,102.633452841275641,12.610000115912669
0,0,102.631318047689831,12.610281010160520
0,0,102.630082114797801,12.610449545809956
0,0,102.629857399399498,12.611292227654246
0,0,102.628790003056281,12.613146126992206
0,0,102.627385533615552,12.615056205179769
0,0,102.624801310132398,12.615955065873663
0,0,102.623172125293422,12.616067423572815
0,0,102.622048550100544,12.615505635976376
0,0,102.619295790068691,12.615561814825924
0,0,102.618228393725474,12.615898887024059
0,0,102.616767745435141,12.616966284266653
0,0,102.614408236451027,12.618483110507213
0,0,102.613453197806905,12.619887579947886
0,0,102.612329621714707,12.620898798340932
0,0,102.611262225371490,12.622190910082509
0,0,102.609239789484775,12.623595379523181
0,0,102.608565644189184,12.624550418167303
0,0,102.606655566001621,12.626909927151473
0,0,102.605644347608632,12.628426754291354
0,0,102.602891587576778,12.629157078436492
0,0,102.601824191233504,12.630055938231010
0,0,102.601599475835201,12.630112117080614
0,0,102.598172570507757,12.631404228822134
0,0,102.597723140610526,12.632977234811563
0,0,102.595925420122114,12.633988452305289
0,0,102.593959163084946,12.635449100595565
0,0,102.593172660090261,12.637920967278887
0,0,102.592667050444106,12.638932184772557
0,0,102.589689575913269,12.639381614669844
0,0,102.588116569923841,12.640449011912438
0,0,102.586880637031811,12.642752341147684
0,0,102.585700882989443,12.644212989437960
0,0,102.584858201145153,12.644662420234567
0,0,102.581880725714996,12.646516319572527
0,0,102.581768368915164,12.648988185356529
0,0,102.580869508221269,12.651572408839627
0,0,102.580644792822966,12.652752163781372
0,0,102.579240323382294,12.653594844726342
0,0,102.575925775754001,12.654268990021933
0,0,102.573959518716890,12.654212811172329
0,0,102.570644971088598,12.654493705420236
0,0,102.569633753594928,12.656010532560060
0,0,102.568341641853351,12.657808253048472
0,0,102.567161886911606,12.657920610747624
0,0,102.564970915375511,12.657302644301637
0,0,102.561768724547051,12.656010532560060
0,0,102.556375562182495,12.653426309076963
0,0,102.552611584656972,12.653370130227358
